label,text,split
0,what could have been a pointed little chiller about the frightening seductiveness of new technology loses faith in its own viability and succumbs to joyless special effects excess,7
0,"a little too ponderous to work as shallow entertainment , not remotely incisive enough to qualify as drama , monsoon wedding serves mostly to whet one 's appetite for the bollywood films",7
0,"unless bob crane is someone of particular interest to you , this film 's impressive performances and adept direction are n't likely to leave a lasting impression",7
0,the rock has a great presence but one battle after another is not the same as one battle followed by killer cgi effects,7
0,"the bottom line with nemesis is the same as it has been with all the films in the series fans will undoubtedly enjoy it , and the uncommitted need n't waste their time on it",0
0,the lousy john q all but spits out denzel washington 's fine performance in the title role,3
0,"the whole thing feels like a ruse , a tactic to cover up the fact that the picture is constructed around a core of flimsy or , worse yet , nonexistent ideas",4
0,what a stiflingly unfunny and unoriginal mess this is !,3
0,the film is so packed with subplots involving the various silbersteins that it feels more like the pilot episode of a tv series than a feature film,8
0,opera on film is never satisfactory the art demands live viewing the innate theatrics that provide its thrills and extreme emotions lose their luster when flattened onscreen,7
0,"it is parochial , accessible to a chosen few , standoffish to everyone else , and smugly suggests a superior moral tone is more important than filmmaking skill",9
0,the sweetest thing leaves an awful sour taste,0
0,"as dumb and cheesy as they may be , the cartoons look almost shakespearean both in depth and breadth after watching this digital effects heavy , supposed family friendly comedy",5
0,"aloof and lacks any real raw emotion , which is fatal for a film that relies on personal relationships",9
0,"serviceable at best , slightly less than serviceable at worst",7
0,its initial excitement settles into a warmed over pastiche,3
0,a big meal of cliches that the talented cast generally chokes on,2
0,"the merchant ivory team continues to systematically destroy everything we hold dear about cinema , only now it 's begun to split up so that it can do even more damage",9
0,what should have been a cutting hollywood satire is instead about as fresh as last week 's issue of variety,2
0,"hey everybody , wanna watch a movie in which a guy dressed as a children 's party clown gets violently gang raped \? i did n't think so",7
0,a little more intensity and a little less charm would have saved this film a world of hurt,3
0,dense and enigmatic elusive stagy and stilted,2
0,"t his slop does n't even have potential as a cult film , as it 's too loud to shout insults at the screen",3
0,"the movie 's plot is almost entirely witless and inane , carrying every gag two or three times beyond its limit to sustain a laugh",5
0,"may work as an addictive guilty pleasure but the material never overcomes its questionable satirical ambivalence this scarlet 's letter is a as in aimless , arduous , and arbitrary",7
0,plays like a glossy melodrama that occasionally verges on camp,3
0,"a modestly comic , modestly action oriented world war ii adventure that , in terms of authenticity , is one of those films that requires the enemy to never shoot straight",7
0,a puppy dog so desperate for attention it nearly breaks its little neck trying to perform entertaining tricks,2
0,"just about all of the film is confusing on one level or another , making ararat far more demanding than it needs to be",7
0,"a little less extreme than in the past , with longer exposition sequences between them , and with fewer gags to break the tedium",2
0,"there 's a heavy stench of 'been there , done that' hanging over the film it 's everything you 'd expect but nothing more",5
0,"the biggest problem with satin rouge is lilia herself she 's a cipher , played by an actress who smiles and frowns but does n't reveal an inner life",2
0,"a quaint , romanticized rendering",9
0,"what with the incessant lounge music playing in the film 's background , you may mistake love liza for an adam sandler chanukah song",2
0,the movie 's heavy handed screenplay navigates a fast fade into pomposity and pretentiousness,2
0,a potentially good comic premise and excellent cast are terribly wasted,7
